Attribute name,Type,Default value,mandatory
SAI_SWITCH_ATTR_NAT_EVENT_NOTIFY,sai_pointer_t sai_nat_event_notification_fn,NULL,FALSE
SAI_SWITCH_ATTR_MAX_ECMP_MEMBER_COUNT,sai_uint32_t,0,FALSE
SAI_SWITCH_ATTR_ECMP_MEMBER_COUNT,sai_uint32_t,64,FALSE
SAI_SWITCH_ATTR_ARS_PROFILE,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_SWITCH_ATTR_ACL_STAGE_POST_INGRESS,sai_acl_capability_t,zeroed structure,FALSE
SAI_SWITCH_ATTR_CREDIT_WD,bool,TRUE,FALSE
SAI_SWITCH_ATTR_CREDIT_WD_TIMER,sai_uint32_t,500,FALSE
SAI_SWITCH_ATTR_SWITCH_ISOLATE,bool,FALSE,FALSE
SAI_SWITCH_ATTR_HOSTIF_OPER_STATUS_UPDATE_MODE,sai_switch_hostif_oper_status_update_mode_t,SAI_SWITCH_HOSTIF_OPER_STATUS_UPDATE_MODE_APPLICATION,FALSE
SAI_SWITCH_ATTR_SWITCH_ASIC_SDK_HEALTH_EVENT_NOTIFY,sai_pointer_t sai_switch_asic_sdk_health_event_notification_fn,NULL,FALSE
SAI_SWITCH_ATTR_REG_FATAL_SWITCH_ASIC_SDK_HEALTH_CATEGORY,sai_s32_list_t sai_switch_asic_sdk_health_category_t,empty,FALSE
SAI_SWITCH_ATTR_REG_WARNING_SWITCH_ASIC_SDK_HEALTH_CATEGORY,sai_s32_list_t sai_switch_asic_sdk_health_category_t,empty,FALSE
SAI_SWITCH_ATTR_REG_NOTICE_SWITCH_ASIC_SDK_HEALTH_CATEGORY,sai_s32_list_t sai_switch_asic_sdk_health_category_t,empty,FALSE
SAI_SWITCH_ATTR_ACL_CHAIN_LIST,sai_acl_chain_list_t,empty list,FALSE
SAI_SWITCH_ATTR_PORT_HOST_TX_READY_NOTIFY,sai_pointer_t sai_port_host_tx_ready_notification_fn,NULL,FALSE
SAI_SWITCH_ATTR_TUNNEL_TERM_TABLE_ENTRY_MINIMUM_PRIORITY,sai_uint32_t,0,FALSE
SAI_SWITCH_ATTR_TUNNEL_TERM_TABLE_ENTRY_MAXIMUM_PRIORITY,sai_uint32_t,0,FALSE
SAI_SWITCH_ATTR_TWAMP_SESSION_EVENT_NOTIFY,sai_pointer_t sai_twamp_session_event_notification_fn,NULL,FALSE
SAI_SWITCH_ATTR_AVAILABLE_TWAMP_SESSION,sai_uint32_t,0,FALSE
SAI_SWITCH_ATTR_MAX_TWAMP_SESSION,sai_uint32_t,0,FALSE
SAI_SWITCH_ATTR_AVAILABLE_IP_NEXT_HOP_GROUP_MEMBER_ENTRY,sai_uint32_t,0,FALSE
SAI_SWITCH_ATTR_AVAILABLE_SYSTEM_VOQS,sai_uint32_t,0,FALSE
SAI_SWITCH_ATTR_ACL_STAGE_PRE_INGRESS,sai_acl_capability_t,zeroed structure,FALSE
SAI_SWITCH_ATTR_POE_DEVICE_LIST,sai_object_list_t,empty,FALSE
SAI_SWITCH_ATTR_ICMP_ECHO_SESSION_STATE_CHANGE_NOTIFY,sai_pointer_t sai_icmp_echo_session_state_change_notification_fn,NULL,FALSE
SAI_SWITCH_ATTR_AVAILABLE_ICMP_ECHO_SESSION,sai_uint32_t,0,FALSE
SAI_SWITCH_ATTR_MAX_ICMP_ECHO_SESSION,sai_uint32_t,0,FALSE
SAI_SWITCH_ATTR_STATS_COUNT_MODE,sai_stats_count_mode_t,SAI_STATS_COUNT_MODE_PACKET_AND_BYTE,FALSE
SAI_SWITCH_ATTR_SELECTIVE_COUNTER_LIST,sai_object_list_t,empty,FALSE
SAI_SWITCH_ATTR_EXTENDED_PORT_STATE_CHANGE_NOTIFY,sai_pointer_t sai_extended_port_state_change_notification_fn,NULL,FALSE
SAI_SWITCH_ATTR_TAM_ST_REPORT_CHUNK_SIZE,sai_uint32_t,65535,FALSE
SAI_SWITCH_ATTR_TAM_ST_CHUNK_COUNT,sai_uint32_t,0,FALSE
SAI_SWITCH_ATTR_TAM_TEL_TYPE_CONFIG_CHANGE_NOTIFY,sai_pointer_t sai_tam_tel_type_config_change_notification_fn,NULL,FALSE
SAI_SWITCH_ATTR_PACKET_TRIM_SIZE,sai_uint32_t,128,FALSE
SAI_SWITCH_ATTR_PACKET_TRIM_DSCP_VALUE,sai_uint8_t,0,FALSE
SAI_SWITCH_ATTR_PACKET_TRIM_QUEUE_RESOLUTION_MODE,sai_packet_trim_queue_resolution_mode_t,SAI_PACKET_TRIM_QUEUE_RESOLUTION_MODE_STATIC,FALSE
SAI_SWITCH_ATTR_PACKET_TRIM_QUEUE_INDEX,sai_uint8_t,0,FALSE
SAI_SWITCH_ATTR_SHARED_BUFFER_CELL_SIZE,sai_uint32_t,0,FALSE
SAI_SWITCH_ATTR_PORT_PTP_MODE,sai_port_ptp_mode_t,SAI_PORT_PTP_MODE_NONE,FALSE
SAI_SWITCH_ATTR_ECMP_HASH_IPV4_RDMA,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_SWITCH_ATTR_ECMP_HASH_IPV6_RDMA,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_SWITCH_ATTR_LAG_HASH_IPV4_RDMA,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_SWITCH_ATTR_LAG_HASH_IPV6_RDMA,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_SWITCH_ATTR_MAX_SYNCE_CLOCK_COUNT,sai_uint32_t,0,FALSE
SAI_SWITCH_ATTR_SYNCE_CLOCK_LIST,sai_object_list_t,internal,FALSE
SAI_SWITCH_ATTR_PACKET_TRIM_TC_VALUE,sai_uint8_t,0,FALSE
SAI_SWITCH_ATTR_PACKET_TRIM_DSCP_RESOLUTION_MODE,sai_packet_trim_dscp_resolution_mode_t,SAI_PACKET_TRIM_DSCP_RESOLUTION_MODE_DSCP_VALUE,FALSE
SAI_SWITCH_ATTR_MACSEC_POST_STATUS_NOTIFY,sai_pointer_t sai_macsec_post_status_notification_fn,NULL,FALSE
SAI_SWITCH_ATTR_IPSEC_POST_STATUS_NOTIFY,sai_pointer_t sai_ipsec_post_status_notification_fn,NULL,FALSE
SAI_SWITCH_ATTR_MACSEC_POST_STATUS,sai_switch_macsec_post_status_t,SAI_SWITCH_MACSEC_POST_STATUS_UNKNOWN,FALSE
SAI_SWITCH_ATTR_IPSEC_POST_STATUS,sai_switch_ipsec_post_status_t,SAI_SWITCH_IPSEC_POST_STATUS_UNKNOWN,FALSE
SAI_SWITCH_ATTR_MACSEC_ENABLE_POST,bool,FALSE,FALSE
SAI_SWITCH_ATTR_IPSEC_ENABLE_POST,bool,FALSE,FALSE
SAI_SWITCH_ATTR_SWITCH_MACSEC_POST_STATUS_NOTIFY,sai_pointer_t sai_switch_macsec_post_status_notification_fn,NULL,FALSE
SAI_SWITCH_ATTR_SWITCH_IPSEC_POST_STATUS_NOTIFY,sai_pointer_t sai_switch_ipsec_post_status_notification_fn,NULL,FALSE
SAI_SWITCH_ATTR_DEFAULT_CPU_INGRESS_BUFFER_POOL,sai_object_id_t,internal,FALSE
SAI_SWITCH_ATTR_DEFAULT_CPU_EGRESS_BUFFER_POOL,sai_object_id_t,internal,FALSE
SAI_SWITCH_ATTR_NEXT_HOP_USER_META_DATA_RANGE,sai_u32_range_t,0-0,FALSE
SAI_SWITCH_ATTR_FAST_LINKUP_POLLING_TIMEOUT_RANGE,sai_u16_range_t,0-0,FALSE
SAI_SWITCH_ATTR_FAST_LINKUP_POLLING_TIMEOUT,sai_uint16_t,60,FALSE
SAI_SWITCH_ATTR_FAST_LINKUP_GUARD_TIMEOUT_RANGE,sai_u16_range_t,0-0,FALSE
SAI_SWITCH_ATTR_FAST_LINKUP_GUARD_TIMEOUT,sai_uint8_t,10,FALSE
SAI_SWITCH_ATTR_FAST_LINKUP_BER_THRESHOLD,sai_uint8_t,12,FALSE
SAI_SWITCH_ATTR_EXTENSIONS_RANGE_BASE,NA,,FALSE
SAI_SYNCE_CLOCK_ATTR_SRC_PORT,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_SYNCE_CLOCK_ATTR_CLOCK_VALID,bool,FALSE,FALSE
SAI_SYNCE_CLOCK_ATTR_CLOCK_HARDWARE_ID,sai_uint64_t,0,FALSE
SAI_SYNCE_CLOCK_ATTR_DEBUG_FORCE_SYNCE_RECOVERED_CLOCK_STATE,sai_synce_recovered_clock_state_t,SAI_SYNCE_RECOVERED_CLOCK_STATE_FORCE_VALID_DISABLE,FALSE
SAI_SYSTEM_PORT_ATTR_TYPE,sai_system_port_type_t,SAI_SYSTEM_PORT_TYPE_LOCAL,FALSE
SAI_SYSTEM_PORT_ATTR_QOS_NUMBER_OF_VOQS,sai_uint32_t,0,FALSE
SAI_SYSTEM_PORT_ATTR_QOS_VOQ_LIST,sai_object_list_t,empty list,FALSE
SAI_SYSTEM_PORT_ATTR_PORT,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_SYSTEM_PORT_ATTR_ADMIN_STATE,bool,FALSE,FALSE
SAI_SYSTEM_PORT_ATTR_CONFIG_INFO,sai_system_port_config_t,zeroed structure,TRUE
SAI_SYSTEM_PORT_ATTR_QOS_TC_TO_QUEUE_MAP,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_TAM_ATTR_TELEMETRY_OBJECTS_LIST,sai_object_list_t,empty,FALSE
SAI_TAM_ATTR_EVENT_OBJECTS_LIST,sai_object_list_t,empty,FALSE
SAI_TAM_ATTR_INT_OBJECTS_LIST,sai_object_list_t,empty,FALSE
SAI_TAM_ATTR_TAM_BIND_POINT_TYPE_LIST,sai_s32_list_t sai_tam_bind_point_type_t,empty,FALSE
SAI_TAM_MATH_FUNC_ATTR_TAM_TEL_MATH_FUNC_TYPE,sai_tam_tel_math_func_type_t,SAI_TAM_TEL_MATH_FUNC_TYPE_NONE,FALSE
SAI_TAM_EVENT_THRESHOLD_ATTR_HIGH_WATERMARK,sai_uint32_t,90,FALSE
SAI_TAM_EVENT_THRESHOLD_ATTR_LOW_WATERMARK,sai_uint32_t,10,FALSE
SAI_TAM_EVENT_THRESHOLD_ATTR_LATENCY,sai_uint32_t,10,FALSE
SAI_TAM_EVENT_THRESHOLD_ATTR_RATE,sai_uint32_t,0,FALSE
SAI_TAM_EVENT_THRESHOLD_ATTR_ABS_VALUE,sai_uint32_t,0,FALSE
SAI_TAM_EVENT_THRESHOLD_ATTR_UNIT,sai_tam_event_threshold_unit_t,SAI_TAM_EVENT_THRESHOLD_UNIT_MSEC,FALSE
SAI_TAM_INT_ATTR_TYPE,sai_tam_int_type_t,SAI_TAM_INT_TYPE_IOAM,TRUE
SAI_TAM_INT_ATTR_DEVICE_ID,sai_uint32_t,0,TRUE
SAI_TAM_INT_ATTR_IOAM_TRACE_TYPE,sai_uint32_t,0,FALSE
SAI_TAM_INT_ATTR_INT_PRESENCE_TYPE,sai_tam_int_presence_type_t,SAI_TAM_INT_PRESENCE_TYPE_UNDEFINED,TRUE
SAI_TAM_INT_ATTR_INT_PRESENCE_PB1,sai_uint32_t,0,TRUE
SAI_TAM_INT_ATTR_INT_PRESENCE_PB2,sai_uint32_t,0,TRUE
SAI_TAM_INT_ATTR_INT_PRESENCE_DSCP_VALUE,sai_uint8_t,0,TRUE
SAI_TAM_INT_ATTR_INLINE,bool,FALSE,TRUE
SAI_TAM_INT_ATTR_INT_PRESENCE_L3_PROTOCOL,sai_uint8_t,0,TRUE
SAI_TAM_INT_ATTR_TRACE_VECTOR,sai_uint16_t,0,FALSE
SAI_TAM_INT_ATTR_ACTION_VECTOR,sai_uint16_t,0,FALSE
SAI_TAM_INT_ATTR_P4_INT_INSTRUCTION_BITMAP,sai_uint16_t,0,FALSE
SAI_TAM_INT_ATTR_METADATA_FRAGMENT_ENABLE,bool,FALSE,FALSE
SAI_TAM_INT_ATTR_METADATA_CHECKSUM_ENABLE,bool,FALSE,FALSE
SAI_TAM_INT_ATTR_REPORT_ALL_PACKETS,bool,FALSE,FALSE
SAI_TAM_INT_ATTR_FLOW_LIVENESS_PERIOD,sai_uint16_t,0,FALSE
SAI_TAM_INT_ATTR_LATENCY_SENSITIVITY,sai_uint8_t,20,FALSE
SAI_TAM_INT_ATTR_ACL_GROUP,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_TAM_INT_ATTR_MAX_HOP_COUNT,sai_uint8_t,0,FALSE
SAI_TAM_INT_ATTR_MAX_LENGTH,sai_uint8_t,0,FALSE
SAI_TAM_INT_ATTR_NAME_SPACE_ID,sai_uint8_t,0,FALSE
SAI_TAM_INT_ATTR_NAME_SPACE_ID_GLOBAL,bool,FALSE,FALSE
SAI_TAM_INT_ATTR_INGRESS_SAMPLEPACKET_ENABLE,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_TAM_INT_ATTR_COLLECTOR_LIST,sai_object_list_t,empty,FALSE
SAI_TAM_INT_ATTR_MATH_FUNC,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_TAM_INT_ATTR_REPORT_ID,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_TAM_TEL_TYPE_ATTR_TAM_TELEMETRY_TYPE,sai_tam_telemetry_type_t,SAI_TAM_TELEMETRY_TYPE_NE,TRUE
SAI_TAM_TEL_TYPE_ATTR_INT_SWITCH_IDENTIFIER,sai_uint32_t,0,FALSE
SAI_TAM_TEL_TYPE_ATTR_SWITCH_ENABLE_PORT_STATS,bool,FALSE,FALSE
SAI_TAM_TEL_TYPE_ATTR_SWITCH_ENABLE_PORT_STATS_INGRESS,bool,FALSE,FALSE
SAI_TAM_TEL_TYPE_ATTR_SWITCH_ENABLE_PORT_STATS_EGRESS,bool,FALSE,FALSE
SAI_TAM_TEL_TYPE_ATTR_SWITCH_ENABLE_VIRTUAL_QUEUE_STATS,bool,FALSE,FALSE
SAI_TAM_TEL_TYPE_ATTR_SWITCH_ENABLE_OUTPUT_QUEUE_STATS,bool,FALSE,FALSE
SAI_TAM_TEL_TYPE_ATTR_SWITCH_ENABLE_MMU_STATS,bool,FALSE,FALSE
SAI_TAM_TEL_TYPE_ATTR_SWITCH_ENABLE_FABRIC_STATS,bool,FALSE,FALSE
SAI_TAM_TEL_TYPE_ATTR_SWITCH_ENABLE_FILTER_STATS,bool,FALSE,FALSE
SAI_TAM_TEL_TYPE_ATTR_SWITCH_ENABLE_RESOURCE_UTILIZATION_STATS,bool,FALSE,FALSE
SAI_TAM_TEL_TYPE_ATTR_FABRIC_Q,bool,FALSE,FALSE
SAI_TAM_TEL_TYPE_ATTR_NE_ENABLE,bool,FALSE,FALSE
SAI_TAM_TEL_TYPE_ATTR_DSCP_VALUE,sai_uint8_t,0,FALSE
SAI_TAM_TEL_TYPE_ATTR_MATH_FUNC,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_TAM_TEL_TYPE_ATTR_REPORT_ID,sai_object_id_t,SAI_NULL_OBJECT_ID,TRUE
SAI_TAM_TEL_TYPE_ATTR_COUNTER_SUBSCRIPTION_LIST,sai_object_list_t,empty list,FALSE
SAI_TAM_TEL_TYPE_ATTR_MODE,sai_tam_tel_type_mode_t,SAI_TAM_TEL_TYPE_MODE_SINGLE_TYPE,FALSE
SAI_TAM_TEL_TYPE_ATTR_STATE,sai_tam_tel_type_state_t,SAI_TAM_TEL_TYPE_STATE_STOP_STREAM,FALSE
SAI_TAM_TEL_TYPE_ATTR_IPFIX_TEMPLATES,sai_u8_list_t,empty list,FALSE
SAI_TAM_REPORT_ATTR_TYPE,sai_tam_report_type_t,SAI_TAM_REPORT_TYPE_SFLOW,TRUE
SAI_TAM_REPORT_ATTR_HISTOGRAM_NUMBER_OF_BINS,sai_uint32_t,0,FALSE
SAI_TAM_REPORT_ATTR_HISTOGRAM_BIN_BOUNDARY,sai_u32_list_t,empty,FALSE
SAI_TAM_REPORT_ATTR_QUOTA,sai_uint32_t,0,FALSE
SAI_TAM_REPORT_ATTR_REPORT_MODE,sai_tam_report_mode_t,SAI_TAM_REPORT_MODE_ALL,FALSE
SAI_TAM_REPORT_ATTR_REPORT_INTERVAL,sai_uint32_t,1000,FALSE
SAI_TAM_REPORT_ATTR_ENTERPRISE_NUMBER,sai_uint32_t,0,FALSE
SAI_TAM_REPORT_ATTR_TEMPLATE_REPORT_INTERVAL,sai_uint32_t,15,FALSE
SAI_TAM_REPORT_ATTR_REPORT_INTERVAL_UNIT,sai_tam_report_interval_unit_t,SAI_TAM_REPORT_INTERVAL_UNIT_USEC,FALSE
SAI_TAM_REPORT_ATTR_SAMPLE_RATE,sai_uint32_t,0,TRUE
SAI_TAM_REPORT_ATTR_MAX_REPORT_RATE,sai_uint64_t,0,FALSE
SAI_TAM_REPORT_ATTR_MAX_REPORT_BURST,sai_uint64_t,0,FALSE
SAI_TAM_TELEMETRY_ATTR_TAM_TYPE_LIST,sai_object_list_t,empty,FALSE
SAI_TAM_TELEMETRY_ATTR_COLLECTOR_LIST,sai_object_list_t,empty list,TRUE
SAI_TAM_TELEMETRY_ATTR_TAM_REPORTING_UNIT,sai_tam_reporting_unit_t,SAI_TAM_REPORTING_UNIT_SEC,FALSE
SAI_TAM_TELEMETRY_ATTR_REPORTING_INTERVAL,sai_uint32_t,1,FALSE
SAI_TAM_TRANSPORT_ATTR_TRANSPORT_TYPE,sai_tam_transport_type_t,SAI_TAM_TRANSPORT_TYPE_NONE,TRUE
SAI_TAM_TRANSPORT_ATTR_SRC_PORT,sai_uint32_t,31337,FALSE
SAI_TAM_TRANSPORT_ATTR_DST_PORT,sai_uint32_t,31337,FALSE
SAI_TAM_TRANSPORT_ATTR_TRANSPORT_AUTH_TYPE,sai_tam_transport_auth_type_t,SAI_TAM_TRANSPORT_AUTH_TYPE_NONE,FALSE
SAI_TAM_TRANSPORT_ATTR_MTU,sai_uint32_t,1500,FALSE
SAI_TAM_TRANSPORT_ATTR_GRE_PROTOCOL_TYPE,sai_uint16_t,0,TRUE
SAI_TAM_COLLECTOR_ATTR_SRC_IP,sai_ip_address_t,0,TRUE
SAI_TAM_COLLECTOR_ATTR_DST_IP,sai_ip_address_t,0,TRUE
SAI_TAM_COLLECTOR_ATTR_LOCALHOST,bool,TRUE,FALSE
SAI_TAM_COLLECTOR_ATTR_VIRTUAL_ROUTER_ID,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_TAM_COLLECTOR_ATTR_TRUNCATE_SIZE,sai_uint16_t,0,FALSE
SAI_TAM_COLLECTOR_ATTR_TRANSPORT,sai_object_id_t,SAI_NULL_OBJECT_ID,TRUE
SAI_TAM_COLLECTOR_ATTR_DSCP_VALUE,sai_uint8_t,0,FALSE
SAI_TAM_COLLECTOR_ATTR_HOSTIF_TRAP,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_TAM_COLLECTOR_ATTR_SRC_MAC,sai_mac_t,vendor,FALSE
SAI_TAM_COLLECTOR_ATTR_DST_MAC,sai_mac_t,vendor,FALSE
SAI_TAM_COLLECTOR_ATTR_DESTINATION,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_TAM_EVENT_ACTION_ATTR_REPORT_TYPE,sai_object_id_t,SAI_NULL_OBJECT_ID,TRUE
SAI_TAM_EVENT_ACTION_ATTR_QOS_ACTION_TYPE,sai_uint32_t,0,FALSE
SAI_TAM_EVENT_ATTR_TYPE,sai_tam_event_type_t,SAI_TAM_EVENT_TYPE_FLOW_STATE,TRUE
SAI_TAM_EVENT_ATTR_ACTION_LIST,sai_object_list_t,empty list,TRUE
SAI_TAM_EVENT_ATTR_COLLECTOR_LIST,sai_object_list_t,empty list,TRUE
SAI_TAM_EVENT_ATTR_THRESHOLD,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_TAM_EVENT_ATTR_DSCP_VALUE,sai_uint8_t,0,FALSE
SAI_TAM_COUNTER_SUBSCRIPTION_ATTR_TEL_TYPE,sai_object_id_t,SAI_NULL_OBJECT_ID,TRUE
SAI_TAM_COUNTER_SUBSCRIPTION_ATTR_OBJECT_ID,sai_object_id_t,SAI_NULL_OBJECT_ID,TRUE
SAI_TAM_COUNTER_SUBSCRIPTION_ATTR_STAT_ID,sai_uint32_t,0,TRUE
SAI_TAM_COUNTER_SUBSCRIPTION_ATTR_LABEL,sai_uint64_t,0,FALSE
SAI_TAM_COUNTER_SUBSCRIPTION_ATTR_STATS_MODE,sai_stats_mode_t,SAI_STATS_MODE_READ,FALSE
SAI_TUNNEL_MAP_ENTRY_ATTR_TUNNEL_MAP_TYPE,sai_tunnel_map_type_t,SAI_TUNNEL_MAP_TYPE_OECN_TO_UECN,TRUE
SAI_TUNNEL_MAP_ENTRY_ATTR_TUNNEL_MAP,sai_object_id_t,SAI_NULL_OBJECT_ID,TRUE
SAI_TUNNEL_MAP_ENTRY_ATTR_OECN_KEY,sai_uint8_t,0,TRUE
SAI_TUNNEL_MAP_ENTRY_ATTR_OECN_VALUE,sai_uint8_t,0,TRUE
SAI_TUNNEL_MAP_ENTRY_ATTR_UECN_KEY,sai_uint8_t,0,TRUE
SAI_TUNNEL_MAP_ENTRY_ATTR_UECN_VALUE,sai_uint8_t,0,TRUE
SAI_TUNNEL_MAP_ENTRY_ATTR_VLAN_ID_KEY,sai_uint16_t,0,TRUE
SAI_TUNNEL_MAP_ENTRY_ATTR_VLAN_ID_VALUE,sai_uint16_t,0,TRUE
SAI_TUNNEL_MAP_ENTRY_ATTR_VNI_ID_KEY,sai_uint32_t,0,TRUE
SAI_TUNNEL_MAP_ENTRY_ATTR_VNI_ID_VALUE,sai_uint32_t,0,TRUE
SAI_TUNNEL_MAP_ENTRY_ATTR_BRIDGE_ID_KEY,sai_object_id_t,SAI_NULL_OBJECT_ID,TRUE
SAI_TUNNEL_MAP_ENTRY_ATTR_BRIDGE_ID_VALUE,sai_object_id_t,SAI_NULL_OBJECT_ID,TRUE
SAI_TUNNEL_MAP_ENTRY_ATTR_VIRTUAL_ROUTER_ID_KEY,sai_object_id_t,SAI_NULL_OBJECT_ID,TRUE
SAI_TUNNEL_MAP_ENTRY_ATTR_VIRTUAL_ROUTER_ID_VALUE,sai_object_id_t,SAI_NULL_OBJECT_ID,TRUE
SAI_TUNNEL_MAP_ENTRY_ATTR_VSID_ID_KEY,sai_uint32_t,0,TRUE
SAI_TUNNEL_MAP_ENTRY_ATTR_VSID_ID_VALUE,sai_uint32_t,0,TRUE
SAI_TUNNEL_MAP_ENTRY_ATTR_PREFIX_AGG_ID_KEY,sai_uint32_t,0,TRUE
SAI_TUNNEL_MAP_ENTRY_ATTR_SRV6_VPN_SID_VALUE,sai_ip6_t,zeroed array,TRUE
SAI_TUNNEL_MAP_ATTR_TYPE,sai_tunnel_map_type_t,SAI_TUNNEL_MAP_TYPE_OECN_TO_UECN,TRUE
SAI_TUNNEL_MAP_ATTR_ENTRY_LIST,sai_object_list_t,empty list,FALSE
SAI_TUNNEL_ATTR_TYPE,sai_tunnel_type_t,SAI_TUNNEL_TYPE_IPINIP,TRUE
SAI_TUNNEL_ATTR_UNDERLAY_INTERFACE,sai_object_id_t,SAI_NULL_OBJECT_ID,TRUE
SAI_TUNNEL_ATTR_OVERLAY_INTERFACE,sai_object_id_t,SAI_NULL_OBJECT_ID,TRUE
SAI_TUNNEL_ATTR_PEER_MODE,sai_tunnel_peer_mode_t,SAI_TUNNEL_PEER_MODE_P2MP,FALSE
SAI_TUNNEL_ATTR_ENCAP_SRC_IP,sai_ip_address_t,0.0.0.0,FALSE
SAI_TUNNEL_ATTR_ENCAP_DST_IP,sai_ip_address_t,0.0.0.0,FALSE
SAI_TUNNEL_ATTR_ENCAP_TTL_MODE,sai_tunnel_ttl_mode_t,SAI_TUNNEL_TTL_MODE_UNIFORM_MODEL,FALSE
SAI_TUNNEL_ATTR_ENCAP_TTL_VAL,sai_uint8_t,255,FALSE
SAI_TUNNEL_ATTR_ENCAP_DSCP_MODE,sai_tunnel_dscp_mode_t,SAI_TUNNEL_DSCP_MODE_UNIFORM_MODEL,FALSE
SAI_TUNNEL_ATTR_ENCAP_DSCP_VAL,sai_uint8_t,0,FALSE
SAI_TUNNEL_ATTR_ENCAP_GRE_KEY_VALID,bool,FALSE,FALSE
SAI_TUNNEL_ATTR_ENCAP_GRE_KEY,sai_uint32_t,0,FALSE
SAI_TUNNEL_ATTR_ENCAP_ECN_MODE,sai_tunnel_encap_ecn_mode_t,SAI_TUNNEL_ENCAP_ECN_MODE_STANDARD,FALSE
SAI_TUNNEL_ATTR_ENCAP_MAPPERS,sai_object_list_t,empty,FALSE
SAI_TUNNEL_ATTR_DECAP_ECN_MODE,sai_tunnel_decap_ecn_mode_t,SAI_TUNNEL_DECAP_ECN_MODE_STANDARD,FALSE
SAI_TUNNEL_ATTR_DECAP_MAPPERS,sai_object_list_t,empty,FALSE
SAI_TUNNEL_ATTR_DECAP_TTL_MODE,sai_tunnel_ttl_mode_t,SAI_TUNNEL_TTL_MODE_UNIFORM_MODEL,FALSE
SAI_TUNNEL_ATTR_DECAP_DSCP_MODE,sai_tunnel_dscp_mode_t,SAI_TUNNEL_DSCP_MODE_UNIFORM_MODEL,FALSE
SAI_TUNNEL_ATTR_TERM_TABLE_ENTRY_LIST,sai_object_list_t,empty list,FALSE
SAI_TUNNEL_ATTR_LOOPBACK_PACKET_ACTION,sai_packet_action_t,SAI_PACKET_ACTION_FORWARD,FALSE
SAI_TUNNEL_ATTR_VXLAN_UDP_SPORT_MODE,sai_tunnel_vxlan_udp_sport_mode_t,SAI_TUNNEL_VXLAN_UDP_SPORT_MODE_EPHEMERAL,FALSE
SAI_TUNNEL_ATTR_VXLAN_UDP_SPORT,sai_uint16_t,0,FALSE
SAI_TUNNEL_ATTR_VXLAN_UDP_SPORT_MASK,sai_uint8_t,0,FALSE
SAI_TUNNEL_ATTR_SA_INDEX,sai_uint32_t,0,FALSE
SAI_TUNNEL_ATTR_IPSEC_SA_PORT_LIST,sai_object_list_t,empty,FALSE
SAI_TUNNEL_ATTR_ENCAP_QOS_TC_AND_COLOR_TO_DSCP_MAP,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_TUNNEL_ATTR_ENCAP_QOS_TC_TO_QUEUE_MAP,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_TUNNEL_ATTR_DECAP_QOS_DSCP_TO_TC_MAP,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_TUNNEL_ATTR_DECAP_QOS_TC_TO_PRIORITY_GROUP_MAP,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_TUNNEL_ATTR_VXLAN_UDP_SPORT_SECURITY,bool,FALSE,FALSE
SAI_TUNNEL_ATTR_STATS_COUNT_MODE,sai_stats_count_mode_t,SAI_STATS_COUNT_MODE_PACKET_AND_BYTE,FALSE
SAI_TUNNEL_ATTR_SELECTIVE_COUNTER_LIST,sai_object_list_t,empty,FALSE
SAI_TUNNEL_TERM_TABLE_ENTRY_ATTR_VR_ID,sai_object_id_t,SAI_NULL_OBJECT_ID,TRUE
SAI_TUNNEL_TERM_TABLE_ENTRY_ATTR_TYPE,sai_tunnel_term_table_entry_type_t,SAI_TUNNEL_TERM_TABLE_ENTRY_TYPE_P2P,TRUE
SAI_TUNNEL_TERM_TABLE_ENTRY_ATTR_DST_IP,sai_ip_address_t,0,TRUE
SAI_TUNNEL_TERM_TABLE_ENTRY_ATTR_DST_IP_MASK,sai_ip_address_t,0.0.0.0,FALSE
SAI_TUNNEL_TERM_TABLE_ENTRY_ATTR_SRC_IP,sai_ip_address_t,0,TRUE
